Date,Open,High,Low,Close,Volume,EU_Trend,Price
05/10/2016,121.330002,121.589996,120.400002,OPEN,14718100,1,51.86
06/10/2016,119.690002,119.980003,119.239998,OPEN,17917700,0,52.51
07/10/2016,120.489998,120.580002,118.419998,OPEN,17907300,1,51.93
10/10/2016,119.739998,120.419998,119.739998,OPEN,4402600,0,53.14
11/10/2016,119.919998,120.160004,119.529999,OPEN,6065300,0,52.41
12/10/2016,119.720001,120.07,119.290001,OPEN,4848600,0,51.81
13/10/2016,120,120.419998,119.800003,OPEN,7184600,1,52.03
14/10/2016,119.370003,120.160004,119.290001,OPEN,6577300,0,51.95
17/10/2016,119.699997,119.919998,119.580002,OPEN,4777900,1,51.52
18/10/2016,120.080002,120.639999,119.82,OPEN,4612500,0,51.68
19/10/2016,121.129997,121.459999,120.889999,OPEN,6019800,0,52.67
20/10/2016,121.389999,121.589996,120.629997,OPEN,6496700,0,51.38
21/10/2016,120.900002,120.93,120.550003,OPEN,6707800,0,51.78
24/10/2016,121.279999,121.300003,120.160004,OPEN,5481100,0,51.46
25/10/2016,120.889999,121.760002,120.860001,OPEN,6141100,1,50.79
26/10/2016,121.370003,121.529999,120.610001,OPEN,3905900,1,49.98
27/10/2016,121.110001,121.18,120.75,OPEN,4336000,0,50.47
28/10/2016,121.199997,122.480003,120.809998,OPEN,11639900,1,49.71
01/11/2016,122.800003,123.209999,122.57,OPEN,13384300,1,48.14
02/11/2016,123.760002,124.760002,123.559998,OPEN,15692400,1,46.86
03/11/2016,123.360001,124.330002,123.349998,OPEN,10093100,1,46.35
04/11/2016,124.400002,124.540001,124.040001,OPEN,8594600,1,45.58
07/11/2016,122.660004,122.709999,121.879997,OPEN,10015000,0,46.15
08/11/2016,122.120003,123.089996,121.360001,OPEN,9173700,0,46.04
09/11/2016,124.300003,124.349998,121.110001,OPEN,18236500,0,46.36
10/11/2016,121.519997,121.540001,119.379997,OPEN,22268000,0,45.84
14/11/2016,116.120003,117.139999,115.489998,OPEN,20431800,0,44.43
15/11/2016,116.459999,117.239998,116.290001,OPEN,9348600,0,46.95
16/11/2016,117.269997,117.269997,116.580002,OPEN,5269900,0,46.63
17/11/2016,116.910004,117.220001,115.440002,OPEN,10342300,0,46.49
18/11/2016,115.519997,115.769997,114.959999,OPEN,10444300,0,46.86
21/11/2016,115.720001,115.940002,115.290001,OPEN,6654200,1,48.9
22/11/2016,115.720001,115.790001,114.980003,OPEN,6391900,0,49.12
23/11/2016,113.870003,113.879997,112.650002,OPEN,20864900,0,48.95
25/11/2016,113.419998,113.510002,112.349998,OPEN,5345900,1,47.24
28/11/2016,113.230003,113.839996,112.769997,OPEN,5655400,1,48.24
29/11/2016,112.760002,113.480003,112.690002,OPEN,7438600,1,46.38
30/11/2016,112.690002,112.790001,111.5,OPEN,10925500,0,50.47
01/12/2016,111.110001,111.989998,110.629997,OPEN,10237000,1,53.94
02/12/2016,111.889999,112.32,111.779999,OPEN,7416500,1,54.46
05/12/2016,111.150002,112.110001,110.309998,OPEN,10187900,1,54.94
06/12/2016,111.690002,112.029999,111.190002,OPEN,5533700,0,53.93
07/12/2016,112.129997,112.5,111.769997,OPEN,4901800,1,53
08/12/2016,111.720001,111.870003,111.459999,OPEN,5977800,0,53.89
09/12/2016,111.18,111.25,110.190002,OPEN,10507700,0,54.33
12/12/2016,110.589996,111.110001,110.269997,OPEN,6156700,1,55.69
13/12/2016,110.57,110.790001,110.059998,OPEN,7961600,0,55.72
14/12/2016,110.949997,110.980003,108.519997,OPEN,12933600,0,53.9
15/12/2016,107.849998,107.989998,107,OPEN,14427500,0,54.02
16/12/2016,107.949997,108.779999,107.480003,OPEN,9817300,1,55.21
19/12/2016,108.599998,108.879997,108.339996,OPEN,5339100,0,54.92
20/12/2016,107.470001,108,107.290001,OPEN,7321100,0,55.35
21/12/2016,108.25,108.309998,107.68,OPEN,5188700,1,54.46
22/12/2016,107.68,108.099998,107.489998,OPEN,4942800,1,55.05
23/12/2016,107.839996,108.25,107.800003,OPEN,5008300,1,55.16
27/12/2016,108.610001,108.669998,108.239998,OPEN,3685500,1,56.09
28/12/2016,108.400002,108.910004,108.290001,OPEN,5091200,0,56.22
29/12/2016,109.230003,110.529999,109.160004,OPEN,7513500,1,56.14
30/12/2016,110.379997,110.620003,109.529999,OPEN,8873700,1,56.82
03/01/2017,109.620003,111,109.370003,OPEN,7527400,0,55.47
04/01/2017,111.059998,111.220001,110.610001,OPEN,4904100,1,56.46
05/01/2017,112.160004,112.940002,112.07,OPEN,9606800,1,56.89
06/01/2017,111.809998,112.379997,111.57,OPEN,7686100,0,57.1
09/01/2017,112.389999,113.040001,112.18,OPEN,5353200,1,54.94
10/01/2017,112.940002,113.449997,112.639999,OPEN,6093400,0,53.64
11/01/2017,112.870003,114.190002,112.169998,OPEN,9918700,1,55.1
12/01/2017,114.519997,114.93,113.809998,OPEN,8457300,1,56.01
13/01/2017,113.650002,114.309998,113.190002,OPEN,7261500,1,55.45
17/01/2017,115.889999,115.959999,115.5,OPEN,9108900,1,55.47
18/01/2017,115.739998,115.919998,114.559998,OPEN,6498100,0,53.92
19/01/2017,114.32,114.959999,113.940002,OPEN,6437000,1,54.16
20/01/2017,114.650002,115.760002,114.32,OPEN,12261500,1,55.49
23/01/2017,115.510002,116.169998,115.199997,OPEN,6373100,1,55.23
24/01/2017,115.690002,116.019997,114.940002,OPEN,5798800,0,55.44
25/01/2017,114.139999,114.440002,113.68,OPEN,6697500,1,55.08
27/01/2017,112.93,113.550003,112.809998,OPEN,6706600,1,55.52
30/01/2017,113.610001,114.300003,113.540001,CLOSE,7687800,0,55.23
31/01/2017,115.269997,115.82,115.18,OPEN,10421900,1,55.7
01/02/2017,114.660004,115.449997,114.139999,CLOSE,6932900,0,56.8
02/02/2017,116.260002,116.57,115.629997,OPEN,7189500,0,56.56
03/02/2017,115.730003,116.370003,115.709999,CLOSE,9455500,1,56.81
06/02/2017,117.07,117.739998,116.739998,CLOSE,8547800,0,55.72
07/02/2017,117.309998,117.739998,117.199997,OPEN,8621000,0,55.05
08/02/2017,118.089996,118.589996,117.809998,CLOSE,9633400,1,55.12
09/02/2017,118.190002,118.580002,117.199997,OPEN,8177200,0,55.63
10/02/2017,116.68,117.860001,116.669998,CLOSE,9072100,0,56.7
13/02/2017,116.730003,116.949997,116.150002,CLOSE,7354900,0,55.59
14/02/2017,117.510002,117.559998,116.379997,OPEN,6920800,0,55.97
15/02/2017,116.330002,117.480003,116.25,CLOSE,7088400,1,55.75
16/02/2017,117.93,118.349998,117.830002,OPEN,6378700,1,55.65
17/02/2017,118.190002,118.400002,117.620003,CLOSE,7338100,0,55.81
21/02/2017,117.040001,118,116.769997,CLOSE,6166900,0,56.66
22/02/2017,117.860001,118.019997,117.239998,OPEN,6057200,1,55.84
23/02/2017,118.760002,119.160004,118.68,CLOSE,7523300,1,56.58
24/02/2017,119.739998,119.879997,119.25,OPEN,9809000,0,55.99
27/02/2017,119.730003,120.400002,119.120003,CLOSE,9263500,1,55.93
28/02/2017,119.709999,119.839996,118.82,CLOSE,8727800,0,55.59
01/03/2017,117.980003,119.120003,117.949997,OPEN,8679600,0,56.36
02/03/2017,117.760002,118.339996,117.230003,CLOSE,10986300,0,55.08
03/03/2017,116.949997,117.730003,116.440002,OPEN,10665800,1,55.9
06/03/2017,117.349998,117.349998,116.629997,CLOSE,4883500,0,56.01
07/03/2017,116.129997,116.25,115.620003,CLOSE,6846300,0,55.92
08/03/2017,114.989998,115.360001,114.949997,OPEN,7620900,0,53.11
09/03/2017,114.779999,115.029999,114.410004,CLOSE,6410900,1,52.19
10/03/2017,114.449997,114.730003,114.129997,OPEN,7929500,1,51.37
13/03/2017,114.629997,114.910004,114.510002,CLOSE,5807400,0,51.35
14/03/2017,114.540001,115.010002,114.029999,CLOSE,5301800,0,50.92
15/03/2017,114.290001,116.25,114.019997,OPEN,13524100,1,51.81
16/03/2017,117.269997,117.290001,116.690002,CLOSE,9322000,1,51.74
17/03/2017,117.040001,117.269997,116.910004,OPEN,4683000,0,51.76
20/03/2017,117.309998,117.599998,117.209999,CLOSE,4000200,1,51.62
21/03/2017,117.769997,118.800003,117.760002,CLOSE,9567900,1,50.96
22/03/2017,118.870003,119.150002,118.68,OPEN,7287400,0,50.64
23/03/2017,119.150002,119.25,118.32,CLOSE,6201100,0,50.56
24/03/2017,118.5,119.209999,118.389999,OPEN,6879600,1,50.8
27/03/2017,119.93,120.080002,119.269997,CLOSE,8519600,1,50.75
28/03/2017,119.739998,119.830002,118.779999,CLOSE,7112800,0,51.33
29/03/2017,119.220001,119.449997,119.050003,OPEN,4911000,0,52.42
30/03/2017,118.769997,119.120003,118.32,CLOSE,6894600,0,52.96
31/03/2017,118.610001,119.080002,118.459999,OPEN,8520800,0,52.83
03/04/2017,118.690002,119.370003,118.669998,CLOSE,6105700,1,53.12
04/04/2017,119.589996,119.769997,119.379997,CLOSE,4687300,1,54.17
05/04/2017,118.620003,119.629997,118.400002,OPEN,8106000,0,54.36
06/04/2017,119.220001,119.419998,118.980003,CLOSE,4633500,0,54.89
07/04/2017,120.300003,120.669998,119.139999,OPEN,12351100,0,55.24
10/04/2017,119.040001,119.690002,118.849998,CLOSE,4623700,1,55.98
11/04/2017,120.330002,121.400002,120.290001,CLOSE,12455300,1,56.23
12/04/2017,121.379997,122.220001,121.139999,OPEN,9502500,1,55.86
13/04/2017,122.540001,122.650002,122.029999,CLOSE,9892600,0,55.89
17/04/2017,122.550003,123.07,121.989998,OPEN,8469600,1,55.36
18/04/2017,122.43,123.029999,121.730003,CLOSE,10903700,1,54.89
19/04/2017,122.25,122.260002,121.279999,CLOSE,8472700,0,52.93
20/04/2017,121.82,122.169998,121.5,OPEN,11787300,1,52.99
21/04/2017,122.139999,122.610001,121.730003,CLOSE,15608000,1,51.96
24/04/2017,120.769997,121.510002,120.660004,OPEN,11053600,1,51.6
25/04/2017,120.529999,120.870003,120.050003,CLOSE,10344800,1,52.1
26/04/2017,120.209999,120.959999,119.870003,CLOSE,9758800,0,51.82
27/04/2017,120.419998,120.599998,119.970001,OPEN,8267000,0,51.44
28/04/2017,120.339996,120.769997,120.269997,CLOSE,8928200,1,51.73
01/05/2017,120.209999,120.75,119.349998,OPEN,9331800,1,51.52
02/05/2017,119.300003,119.650002,119.239998,CLOSE,4900800,1,50.46
03/05/2017,119.18,119.339996,117.919998,CLOSE,10811100,0,50.79
04/05/2017,116.809998,117.279999,116.629997,OPEN,12406900,1,48.38
05/05/2017,116.860001,117.07,116.68,CLOSE,7127200,1,49.1
08/05/2017,117.029999,117.139999,116.68,OPEN,5438400,0,49.34
09/05/2017,116.18,116.239998,115.559998,CLOSE,6801300,0,48.73
10/05/2017,116.419998,116.5,115.860001,CLOSE,4290500,0,50.22
11/05/2017,116.209999,116.849998,116.190002,OPEN,6274400,0,50.77
12/05/2017,117.07,117.160004,116.730003,CLOSE,5434500,1,50.84
15/05/2017,117.519997,117.540001,116.989998,OPEN,5019600,1,51.82
16/05/2017,117.449997,117.910004,117.400002,CLOSE,4942800,1,51.65
17/05/2017,119.360001,120.019997,119.269997,CLOSE,13936900,1,52.21
18/05/2017,119.769997,119.839996,118.559998,OPEN,10341100,0,52.51
19/05/2017,119.389999,119.550003,118.879997,CLOSE,6787300,1,53.61
22/05/2017,119.629997,120.139999,119.580002,OPEN,5132500,1,53.87
23/05/2017,120.129997,120.190002,118.980003,CLOSE,8305400,0,54.15
24/05/2017,119.07,119.739998,118.919998,CLOSE,7025000,1,53.96
25/05/2017,119.519997,119.699997,119.290001,OPEN,4105100,0,51.46
26/05/2017,120.489998,120.790001,120.330002,CLOSE,6791600,0,52.15
30/05/2017,120.239998,120.330002,119.949997,OPEN,4507500,1,51.84
31/05/2017,120.309998,121.230003,120.260002,CLOSE,10360700,1,50.31
01/06/2017,120.169998,120.739998,120.059998,CLOSE,8702500,0,50.63
02/06/2017,121.309998,121.709999,121.190002,OPEN,7268100,1,49.95
05/06/2017,121.910004,121.940002,121.580002,CLOSE,3979200,0,49.47
06/06/2017,123.089996,123.309998,122.769997,OPEN,10798500,1,50.12
07/06/2017,122.790001,123.160004,122.019997,CLOSE,9039200,0,48.06
08/06/2017,122.07,122.080002,120.949997,CLOSE,8157700,0,47.86
09/06/2017,120.459999,120.910004,120.400002,OPEN,7054700,0,48.15
12/06/2017,120.330002,120.690002,120.269997,CLOSE,4927400,1,48.29
13/06/2017,119.949997,120.709999,119.919998,OPEN,3786600,1,48.72
14/06/2017,121.510002,121.879997,119.57,CLOSE,21124800,1,47
15/06/2017,119.220001,119.5,119.129997,CLOSE,6796700,0,46.92
16/06/2017,119.349998,119.5,119.239998,OPEN,6435700,1,47.37
19/06/2017,118.739998,118.839996,118.330002,CLOSE,6787000,0,46.91
20/06/2017,118.419998,118.459999,118.07,OPEN,4617400,0,46.02
21/06/2017,118.150002,118.660004,118.150002,CLOSE,4723700,1,44.82
22/06/2017,119.129997,119.199997,118.599998,CLOSE,5811900,0,45.22
23/06/2017,119.650002,119.660004,119.309998,OPEN,9258600,1,45.54
26/06/2017,118.290001,118.540001,118.169998,CLOSE,6593400,0,45.83
27/06/2017,118.870003,119.050003,118.480003,OPEN,5759300,1,46.65
28/06/2017,119.059998,119.059998,118.690002,CLOSE,4220100,1,47.31
29/06/2017,117.970001,118.639999,117.910004,CLOSE,7705200,1,47.42
30/06/2017,118.080002,118.410004,117.949997,OPEN,7272600,0,47.92
03/07/2017,116.540001,116.849998,115.940002,CLOSE,12145000,0,49.68
05/07/2017,115.910004,116.669998,115.870003,OPEN,7223300,1,47.79
06/07/2017,116.580002,116.610001,116.239998,CLOSE,4443400,1,48.11
07/07/2017,115.779999,115.790001,114.800003,CLOSE,11153600,0,46.71
10/07/2017,115.019997,115.57,114.830002,OPEN,4970900,0,46.88
11/07/2017,115.260002,115.769997,114.879997,CLOSE,6637900,1,47.52
12/07/2017,116.209999,116.330002,115.870003,OPEN,4654400,0,47.74
13/07/2017,116.040001,116.040001,115.669998,CLOSE,4148900,0,48.42
14/07/2017,117.040001,117.25,116.639999,CLOSE,5788200,1,48.91
17/07/2017,117.419998,117.529999,117.230003,OPEN,5170800,1,48.42
18/07/2017,117.989998,118.330002,117.879997,CLOSE,7158600,1,48.84
19/07/2017,118.18,118.269997,117.839996,OPEN,3205100,0,49.7
20/07/2017,117.919998,118.620003,117.660004,CLOSE,5571600,1,49.3
21/07/2017,119,119.389999,118.75,CLOSE,10135900,1,48.06
24/07/2017,119.519997,119.580002,119.18,OPEN,3654300,0,48.6
25/07/2017,118.989998,119.32,118.790001,CLOSE,6203000,1,50.2
26/07/2017,118.57,120.150002,118.550003,OPEN,8527900,1,50.97
27/07/2017,120.099998,120.139999,119.279999,CLOSE,6385200,0,51.49
28/07/2017,120.150002,120.860001,120.139999,CLOSE,7393600,1,52.52
31/07/2017,120.5,120.809998,120.449997,OPEN,3944600,1,52.65
01/08/2017,120.440002,121.139999,120.440002,CLOSE,7365100,0,51.78
02/08/2017,120.510002,121.019997,120.339996,OPEN,5945300,1,52.36
03/08/2017,120.309998,120.830002,120.309998,CLOSE,4275600,1,52.01
04/08/2017,119.970001,120.040001,119.220001,CLOSE,8644800,0,52.42
07/08/2017,119.43,119.790001,119.43,OPEN,3010100,1,52.37
08/08/2017,120.019997,120.120003,118.970001,CLOSE,7227200,0,52.14
09/08/2017,121.019997,121.550003,120.760002,OPEN,9186200,1,52.7
10/08/2017,122.080002,122.440002,122.029999,CLOSE,9817900,1,51.9
11/08/2017,122.239998,122.830002,122.029999,CLOSE,8019500,1,52.1
14/08/2017,121.980003,122.239998,121.68,OPEN,5910200,0,50.73
16/08/2017,120.660004,122.059998,120.660004,CLOSE,8267300,1,50.27
17/08/2017,122.290001,122.610001,121.760002,OPEN,8183800,0,51.03
18/08/2017,123.370003,123.540001,122,CLOSE,13654200,1,52.72
21/08/2017,122.540001,122.980003,122.5,CLOSE,5549700,1,51.66
22/08/2017,122.559998,122.559998,121.849998,OPEN,6493900,0,51.87
23/08/2017,122.580002,122.690002,122.309998,CLOSE,5038400,1,52.57
24/08/2017,122.389999,122.639999,122.129997,OPEN,4193400,0,52.04
25/08/2017,122.769997,123.019997,121.290001,CLOSE,12398200,1,52.41
28/08/2017,123.330002,124.730003,123.330002,CLOSE,11578300,1,51.89
29/08/2017,125.809998,125.870003,124.050003,OPEN,9861500,0,52
30/08/2017,124.330002,124.620003,124.160004,CLOSE,6328400,0,50.86
31/08/2017,124.580002,125.839996,124.550003,OPEN,11775500,1,52.38
01/09/2017,126.010002,126.169998,125.120003,CLOSE,11567400,0,52.75
05/09/2017,126.650002,127.779999,126.57,CLOSE,11813100,1,53.38
06/09/2017,127.339996,127.440002,126.550003,OPEN,10059300,1,54.2
07/09/2017,127.559998,128.320007,127.389999,CLOSE,10219700,1,54.49
08/09/2017,128.210007,128.300003,127.589996,OPEN,9020000,1,53.78
11/09/2017,126.739998,126.940002,126.050003,CLOSE,9126600,0,53.84
12/09/2017,126.029999,126.589996,125.940002,CLOSE,8349000,1,54.27
13/09/2017,126.400002,126.449997,125.5,OPEN,8491000,0,55.16
14/09/2017,125.660004,126.440002,125.620003,CLOSE,5330700,1,55.47
15/09/2017,125.989998,125.989998,125.410004,OPEN,8375100,1,55.62
18/09/2017,124.709999,124.760002,123.970001,CLOSE,8859800,1,55.48
19/09/2017,124.489998,124.650002,124.029999,CLOSE,5826500,1,55.14
20/09/2017,124.68,125.059998,123.150002,OPEN,11415400,0,56.29
21/09/2017,122.559998,123.07,122.489998,CLOSE,7757900,1,56.43
22/09/2017,123.029999,123.389999,122.93,OPEN,6011900,1,56.86
25/09/2017,122.779999,124.660004,122.709999,CLOSE,10257200,0,59.02
26/09/2017,123.57,123.809998,122.900002,CLOSE,8673600,0,58.44
27/09/2017,122.040001,122.510002,121.879997,OPEN,6903900,0,57.9
28/09/2017,122.040001,122.480003,121.830002,CLOSE,5968200,1,57.41
29/09/2017,122.290001,122.300003,121.550003,OPEN,10208000,1,57.54
03/10/2017,120.720001,121.099998,120.699997,CLOSE,3728700,1,56
04/10/2017,121.209999,121.269997,120.709999,CLOSE,6475200,1,55.8
05/10/2017,121.150002,121.239998,120.400002,OPEN,6205400,0,57
06/10/2017,120.260002,121.209999,119.779999,CLOSE,10013300,1,55.62
09/10/2017,121.639999,122.110001,121.550003,OPEN,5264100,1,55.79
10/10/2017,122.620003,122.970001,122.360001,CLOSE,9315500,1,56.61
11/10/2017,122.57,122.879997,122.029999,CLOSE,5649400,1,56.94
12/10/2017,122.839996,123.040001,122.5,OPEN,3037600,0,56.25
13/10/2017,123.660004,123.860001,123.339996,CLOSE,6820300,0,57.17
16/10/2017,123.82,123.970001,122.57,OPEN,8202000,0,57.82
17/10/2017,122.029999,122.32,121.730003,CLOSE,7041300,0,57.88
18/10/2017,121.709999,121.940002,121.550003,CLOSE,3666400,1,58.15
19/10/2017,122.199997,122.550003,122.110001,OPEN,5567300,1,57.23
20/10/2017,121.68,121.980003,121.389999,CLOSE,8481100,0,57.75
23/10/2017,120.980003,121.900002,120.959999,OPEN,5069700,0,57.37
24/10/2017,121.260002,121.709999,120.980003,CLOSE,5114100,1,58.33
25/10/2017,121.309998,121.589996,120.839996,CLOSE,4282400,1,58.44
26/10/2017,121.160004,121.160004,120.220001,OPEN,6438800,0,59.3
27/10/2017,120.379997,120.989998,120.209999,CLOSE,6664200,0,60.44
30/10/2017,120.379997,121.470001,120.379997,OPEN,5119200,1,60.9
31/10/2017,120.82,120.839996,120.379997,CLOSE,3910500,0,61.37
01/11/2017,120.980003,121.550003,120.839996,CLOSE,4647800,0,60.49
02/11/2017,121.290001,121.959999,121.050003,OPEN,5369500,1,60.62
03/11/2017,121.360001,121.43,120.18,CLOSE,6330600,0,62.07
06/11/2017,120.720001,121.849998,120.68,OPEN,6953800,1,64.27
07/11/2017,121.510002,121.559998,120.779999,CLOSE,4165900,0,63.69
08/11/2017,121.949997,122.25,121.589996,CLOSE,5565200,1,63.49
09/11/2017,121.849998,122.410004,121.730003,OPEN,6072400,1,63.93
10/11/2017,121.989998,122.110001,120.940002,CLOSE,7116200,1,63.52
13/11/2017,121.43,121.550003,121.269997,OPEN,6249300,1,63.16
14/11/2017,120.900002,121.910004,120.769997,CLOSE,6189000,1,62.21
15/11/2017,122.129997,122.360001,121.25,CLOSE,4984800,0,61.87
16/11/2017,121.449997,121.709999,121.290001,OPEN,2796500,0,61.36
17/11/2017,122.150002,123.169998,121.949997,CLOSE,10614000,1,62.72
20/11/2017,122.300003,122.410004,121.040001,OPEN,8356700,0,62.22
21/11/2017,121.669998,122,121.5,CLOSE,4956500,1,62.57
22/11/2017,122.260002,122.949997,122.169998,CLOSE,5211800,1,63.32
24/11/2017,122.360001,122.610001,122.220001,OPEN,1779700,1,63.86
27/11/2017,123.260002,123.330002,122.669998,CLOSE,4961200,0,63.84
28/11/2017,123.050003,123.169998,122.529999,OPEN,5603100,0,63.61
29/11/2017,122.239998,122.330002,121.739998,CLOSE,6138900,1,63.11
30/11/2017,121.440002,121.699997,120.639999,CLOSE,7936300,1,63.57
01/12/2017,120.940002,122.43,120.739998,OPEN,13080100,0,63.73
04/12/2017,121.150002,121.199997,120.839996,CLOSE,6943700,0,62.45
05/12/2017,120.099998,120.510002,119.720001,OPEN,10041200,0,62.86
06/12/2017,120.040001,120.440002,119.870003,CLOSE,6643000,0,61.22
07/12/2017,119.010002,119.239998,118.099998,CLOSE,12900200,0,62.2
08/12/2017,118.489998,118.919998,118.330002,OPEN,5231300,0,63.4
11/12/2017,118.370003,118.540001,117.800003,CLOSE,4522200,1,64.69
12/12/2017,117.650002,118.169998,117.400002,OPEN,8020100,0,63.34
13/12/2017,118.190002,119.349998,118.010002,CLOSE,10086700,1,62.44
14/12/2017,119.099998,119.290001,118.709999,CLOSE,6993600,0,63.31
15/12/2017,119.410004,119.5,118.970001,OPEN,7532000,0,63.23
18/12/2017,119.629997,119.989998,119.599998,CLOSE,5452200,1,63.41
19/12/2017,119.669998,119.900002,119.529999,OPEN,4018900,1,63.8
20/12/2017,119.980003,120.360001,119.809998,CLOSE,5734600,1,64.56
21/12/2017,120.07,120.449997,120,CLOSE,4823700,1,64.9
22/12/2017,120.669998,121.139999,120.57,OPEN,5791300,0,65.25
26/12/2017,121.550003,121.870003,121.510002,CLOSE,8224400,0,67.02
27/12/2017,122,122.339996,121.879997,OPEN,6232700,1,66.44
28/12/2017,122.82,122.919998,122.559998,CLOSE,5732700,1,66.72
29/12/2017,123.699997,124.089996,123.459999,CLOSE,7852100,1,66.87
02/01/2018,124.660004,125.18,124.389999,OPEN,11762500,1,66.57
03/01/2018,125.050003,125.089996,124.099998,CLOSE,7904300,0,67.84
04/01/2018,124.889999,125.849998,124.739998,OPEN,7329700,1,68.07
05/01/2018,124.93,125.480003,124.830002,CLOSE,5739900,0,67.62
08/01/2018,125.199997,125.32,124.900002,CLOSE,3566700,0,67.78
09/01/2018,124.489998,124.860001,124.230003,OPEN,9153600,0,68.82
10/01/2018,125.169998,125.309998,124.720001,CLOSE,14809300,1,69.2
11/01/2018,125.370003,125.660004,125.25,OPEN,5994700,1,69.26
12/01/2018,126.010002,127.129997,125.809998,CLOSE,9258600,1,69.87
16/01/2018,126.599998,127.18,126.400002,CLOSE,8083900,0,69.15
17/01/2018,126.769997,127.220001,125.900002,OPEN,10095000,0,69.38
18/01/2018,126.129997,126.519997,125.800003,CLOSE,6289300,1,69.31
19/01/2018,126.57,126.730003,126.410004,OPEN,8773800,0,68.61
22/01/2018,126.510002,126.75,126.279999,CLOSE,4893500,1,69.03
23/01/2018,126.529999,127.349998,126.339996,CLOSE,6190400,1,69.96
24/01/2018,128.389999,129.259995,128.229996,OPEN,11827600,1,70.53
25/01/2018,128.690002,129.509995,127.360001,CLOSE,15219700,0,70.42
29/01/2018,127.580002,127.629997,126.919998,OPEN,6956400,0,69.46
30/01/2018,127.910004,127.919998,126.739998,CLOSE,9736100,1,69.02
31/01/2018,127.449997,127.849998,126.400002,CLOSE,13418900,1,69.05
01/02/2018,127.18,128.149994,127.080002,OPEN,10854600,1,69.65
02/02/2018,126.809998,126.849998,125.959999,CLOSE,16789200,0,68.58
05/02/2018,126.82,127.309998,126.440002,OPEN,13596300,0,67.62
06/02/2018,126.540001,126.550003,125.220001,CLOSE,17672500,1,66.86
07/02/2018,125.480003,125.769997,124.410004,CLOSE,8558500,0,65.51
08/02/2018,124.919998,125.440002,124.510002,OPEN,7343600,0,64.81
09/02/2018,124.650002,125.139999,124.389999,CLOSE,14140700,0,62.79
12/02/2018,125.190002,125.82,125.110001,OPEN,6984900,1,62.59
13/02/2018,125.669998,126.18,125.519997,CLOSE,5321300,1,62.72
14/02/2018,126.470001,128.589996,126.290001,CLOSE,16416400,1,64.36
15/02/2018,128.429993,128.570007,127.940002,OPEN,7276500,1,64.33
16/02/2018,128.300003,128.699997,127.57,CLOSE,7956900,0,64.84
20/02/2018,127.279999,127.400002,126.040001,OPEN,11148700,0,65.25
21/02/2018,126.360001,126.760002,125.440002,CLOSE,7908800,0,65.42
22/02/2018,125.919998,126.370003,125.879997,CLOSE,5346300,1,66.39
23/02/2018,126.059998,126.300003,125.849998,OPEN,4239700,0,67.31
26/02/2018,126.449997,126.620003,126.18,CLOSE,3194300,1,67.5
27/02/2018,126.059998,126.150002,124.589996,OPEN,7082300,0,66.63
28/02/2018,125.089996,125.459999,124.809998,CLOSE,4534900,0,65.78
01/03/2018,124.150002,125.309998,123.580002,CLOSE,12910100,1,63.83
02/03/2018,125.669998,125.690002,124.970001,OPEN,9994300,1,64.37
05/03/2018,125.349998,125.480003,124.959999,CLOSE,5778300,1,65.54
06/03/2018,126.199997,126.959999,126.129997,OPEN,8676800,1,65.79
07/03/2018,126.220001,126.290001,125.419998,CLOSE,5158700,1,64.34
08/03/2018,125.690002,125.699997,125.129997,CLOSE,3474900,0,63.61
09/03/2018,124.940002,125.690002,124.779999,OPEN,5066800,0,65.49
12/03/2018,125.040001,125.57,124.839996,CLOSE,2884300,1,64.95
13/03/2018,125.669998,125.989998,125.050003,OPEN,4798300,1,64.64
14/03/2018,125.489998,125.760002,125.339996,CLOSE,3777000,0,64.89
15/03/2018,125.120003,125.209999,124.720001,CLOSE,6130100,0,65.12
16/03/2018,124.839996,124.870003,124.209999,OPEN,7402200,0,66.21
19/03/2018,124.57,125.160004,124.419998,CLOSE,4335400,1,66.05
20/03/2018,124.410004,124.550003,123.959999,OPEN,3399400,0,67.42
21/03/2018,125.400002,126.760002,125.029999,CLOSE,12532000,1,69.47
22/03/2018,126.089996,126.339996,125.639999,CLOSE,5298700,0,68.91
23/03/2018,127.82,128.059998,127.610001,OPEN,12025900,1,70.45
26/03/2018,128.050003,128.580002,128.009995,CLOSE,6169800,1,70.12
27/03/2018,127.230003,127.620003,127.050003,OPEN,6180700,0,70.11
28/03/2018,126.480003,126.610001,125.510002,CLOSE,10254900,0,69.53
29/03/2018,125.419998,125.809998,125.309998,CLOSE,7102000,0,70.27
02/04/2018,126.650002,127.540001,126.379997,OPEN,11421100,0,67.64
03/04/2018,126.540001,126.589996,126.010002,CLOSE,6083700,0,68.12
04/04/2018,127.5,127.529999,126.32,OPEN,7488300,1,68.02
05/04/2018,125.449997,126.080002,125.43,CLOSE,5333000,0,68.33
06/04/2018,126.57,126.599998,126.129997,CLOSE,6121200,1,67.11
09/04/2018,126.449997,126.860001,126.230003,OPEN,4189900,1,68.65
10/04/2018,127.019997,127.309998,126.669998,CLOSE,5268800,1,71.04
11/04/2018,128.089996,129.470001,127.779999,OPEN,12348600,1,72.06
12/04/2018,127.25,127.339996,126.470001,CLOSE,8141300,0,72.02
13/04/2018,127.07,127.75,127.029999,CLOSE,6821300,1,72.58
